time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:05:11.864,63,6.3,-0.05433655,0.01811218,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.966,64,6.4,-0.05433655,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:12.066,65,6.5,-0.07244873,0.01811218,-1.050507,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:12.165,66,6.6,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:12.266,67,6.7,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:12.365,68,6.8,-0.05433655,0.03622437,-1.050507,-313.4993,-83.59023,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:12.465,69,6.9,-0.07244873,0.03622437,-1.068619,-313.4993,-83.38617,78.79002,104.0054,107.3012,-2
2014-12-21 20:05:12.565,70,7,-0.07244873,0.01811218,-1.068619,-313.3,-83.7943,78.397,104.0054,107.3012,-2
2014-12-21 20:05:12.665,71,7.1,-0.05433655,0.03622437,-1.086731,-313.6985,-83.59023,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:12.765,72,7.2,-0.07244873,0.03622437,-1.086731,-313.6985,-83.59023,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:12.866,73,7.3,-0.05433655,0.03622437,-1.068619,-312.7024,-83.7943,78.00398,104.0054,107.3012,-2
2014-12-21 20:05:12.965,74,7.4,-0.07244873,0.01811218,-1.086731,-313.1008,-83.18211,78.397,104.0054,107.3012,-2
2014-12-21 20:05:13.066,75,7.5,-0.07244873,0.01811218,-1.050507,-313.1008,-83.7943,78.20049,104.0054,107.3012,-2
2014-12-21 20:05:13.166,76,7.6,-0.07244873,0,-1.068619,-313.6984,-83.99837,78.00398,104.0054,107.3012,-2
2014-12-21 20:05:13.264,77,7.7,-0.05433655,0.03622437,-1.068619,-313.6984,-83.99837,78.00398,104.0054,107.3012,-2
2014-12-21 20:05:13.365,78,7.8,-0.07244873,0.03622437,-1.068619,-313.6984,-83.99837,78.00398,104.0054,107.3012,-2
2014-12-21 20:05:13.465,79,7.9,-0.05433655,0.03622437,-1.068619,-313.6984,-82.36584,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:13.564,80,8,-0.07244873,0.05433655,-1.068619,-313.6985,-82.77397,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:13.665,81,8.1,-0.07244873,0,-1.086731,-313.6984,-83.18211,78.20049,104.0054,107.3012,-2
2014-12-21 20:05:13.765,82,8.2,-0.05433655,0.03622437,-1.068619,-313.6984,-83.18211,78.20049,104.0054,107.3012,-2
2014-12-21 20:05:13.866,83,8.3,-0.07244873,0.01811218,-1.050507,-313.6984,-83.18211,78.20049,104.0054,107.3012,-2
2014-12-21 20:05:13.965,84,8.400001,-0.07244873,0.03622437,-1.068619,-312.9016,-83.7943,78.79002,104.0054,107.3012,-2
2014-12-21 20:05:14.066,85,8.5,-0.05433655,0.03622437,-1.068619,-313.8976,-82.36584,78.20049,104.0054,107.3012,-2
2014-12-21 20:05:14.165,86,8.6,-0.05433655,0.03622437,-1.068619,-313.6984,-83.38617,78.20049,104.0054,107.3012,-2
2014-12-21 20:05:14.264,87,8.7,-0.07244873,0.03622437,-1.068619,-313.6984,-83.38617,78.20049,104.0054,107.3012,-2
