time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 21:18:34.542,114,11.4,0.2897949,-0.1086731,-0.8874969,33.39807,9.476181,-14.00226,288.1791,291.4749,25
2014-12-21 21:18:34.636,115,11.5,0.3079071,-0.1086731,-0.8693848,33.80402,9.675934,-13.60385,288.1791,291.4749,25
2014-12-21 21:18:34.738,116,11.6,0.2897949,-0.1086731,-0.8874969,35.02194,10.47492,-13.80307,288.1791,291.4749,25
2014-12-21 21:18:34.833,117,11.7,0.2897949,-0.1267853,-0.9056091,34.41298,10.07542,-13.60385,288.1791,291.4749,25
2014-12-21 21:18:34.934,118,11.8,0.2897949,-0.1267853,-0.8874969,34.20998,9.675934,-13.80307,288.1791,291.4749,25
2014-12-21 21:18:35.033,119,11.9,0.2897949,-0.1086731,-0.8874969,34.007,9.875671,-14.00226,288.1791,291.4749,25
2014-12-21 21:18:35.134,120,12,0.2897949,-0.1086731,-0.8693848,34.41296,10.07541,-14.40067,288.1791,291.4749,25
2014-12-21 21:18:35.234,121,12.1,0.2897949,-0.1086731,-0.9056091,33.39807,9.476181,-14.40063,288.1791,291.4749,25
2014-12-21 21:18:35.335,122,12.2,0.2897949,-0.1086731,-0.8874969,33.80402,10.07542,-14.99826,288.1791,291.4749,25
2014-12-21 21:18:35.434,123,12.3,0.2897949,-0.1086731,-0.8874969,34.007,10.07542,-14.40063,288.1791,291.4749,25
2014-12-21 21:18:35.540,124,12.4,0.3079071,-0.1267853,-0.9056091,34.007,9.875679,-14.59988,288.1791,291.4749,25
2014-12-21 21:18:35.634,125,12.5,0.2897949,-0.1086731,-0.8693848,34.41298,10.07544,-14.79913,288.1791,291.4749,25
2014-12-21 21:18:35.735,126,12.6,0.2897949,-0.1267853,-0.9056091,34.61594,9.476196,-14.40073,288.1791,291.4749,25
2014-12-21 21:18:35.836,127,12.7,0.2897949,-0.1086731,-0.8874969,33.80397,10.07544,-14.00229,288.1791,291.4749,25
2014-12-21 21:18:35.931,128,12.8,0.2897949,-0.1086731,-0.8874969,34.20993,9.476204,-13.60385,288.1791,291.4749,25
2014-12-21 21:18:36.039,129,12.9,0.2897949,-0.1267853,-0.8874969,34.20993,10.47495,-14.20151,288.1791,291.4749,25
2014-12-21 21:18:36.135,130,13,0.2897949,-0.1086731,-0.8874969,33.80397,9.675964,-14.00229,288.1791,291.4749,25
2014-12-21 21:18:36.232,131,13.1,0.2897949,-0.1086731,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:36.331,132,13.2,0.2897949,-0.1086731,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:36.433,133,13.3,0.2897949,-0.1086731,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:36.533,134,13.4,0.2897949,-0.1267853,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:36.634,135,13.5,0.3079071,-0.1086731,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:36.732,136,13.6,0.2897949,-0.1267853,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:36.831,137,13.7,0.2897949,-0.1086731,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:36.929,138,13.8,0.2897949,-0.1086731,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.030,139,13.9,0.2897949,-0.1086731,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.132,140,14,0.2897949,-0.1267853,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.233,141,14.1,0.2897949,-0.1086731,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.332,142,14.2,0.2897949,-0.1086731,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.433,143,14.3,0.3079071,-0.1086731,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.530,144,14.4,0.3079071,-0.1267853,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.631,145,14.5,0.3079071,-0.1086731,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.732,146,14.6,0.2897949,-0.1267853,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.831,147,14.7,0.2897949,-0.1086731,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:37.933,148,14.8,0.3079071,-0.1086731,-0.8874969,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:38.032,149,14.9,0.2897949,-0.1267853,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
