time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:31:22.676,72,7.2,-0.05433655,0,-1.050507,4.444,-8.211868,-40.00839,214.9963,218.2921,10
2014-12-21 20:31:22.777,73,7.3,-0.05433655,0,-1.050507,4.244781,-8.415936,-40.40141,214.9963,218.2921,10
2014-12-21 20:31:22.878,74,7.4,-0.03622437,0,-1.068619,4.643219,-8.211868,-40.2049,214.9963,218.2921,10
2014-12-21 20:31:22.980,75,7.5,-0.01811218,0.07244873,-1.068619,4.444,-8.007805,-39.81189,214.9963,218.2921,10
2014-12-21 20:31:23.076,76,7.6,-0.07244873,0.09056091,-1.050507,4.64325,-8.007805,-39.81189,214.9963,218.2921,10
2014-12-21 20:31:23.176,77,7.7,-0.3079071,0.1630096,-1.050507,4.244812,-7.599674,-39.61538,214.9963,218.2921,10
2014-12-21 20:31:23.277,78,7.8,0.597702,0.5614777,-1.014282,14.8028,-2.293987,-34.11313,214.9963,218.2921,10
2014-12-21 20:31:23.375,79,7.9,0.8693848,0.4165802,-1.141068,30.73932,-7.191544,-23.50166,214.9963,218.2921,10
2014-12-21 20:31:23.477,80,8,0.1448975,0.6701508,-0.9056091,40.89883,-13.3135,-29.78994,214.9963,218.2921,10
2014-12-21 20:31:23.575,81,8.1,0.4346924,0.1630096,-0.8874969,30.73932,-12.7013,-32.73757,214.9963,218.2921,10
2014-12-21 20:31:23.677,82,8.2,0.3803558,-0.01811218,-0.5071411,17.99008,-20.04763,-37.06076,213.9963,217.2921,10
2014-12-21 20:31:23.778,83,8.3,0.3441315,-0.1811218,-0.7607117,14.80276,-18.00698,-39.02585,210.9963,214.2921,10
2014-12-21 20:31:23.878,84,8.400001,0.5433655,-0.1811218,-0.7244873,10.42023,-15.35415,-40.99094,192.9963,196.2921,10
2014-12-21 20:31:23.976,85,8.5,0.199234,-0.4528046,-1.285965,7.232849,-13.10942,-41.18745,167.9963,171.2921,10
2014-12-21 20:31:24.076,86,8.6,-0.2535706,-0.1086731,-1.304077,10.02179,-11.27285,-37.06076,147.9963,151.2921,10
2014-12-21 20:31:24.176,87,8.7,-0.05433655,-0.09056091,-1.774994,20.18134,-16.37447,-40.40141,138.9963,142.2921,10
2014-12-21 20:31:24.276,88,8.8,-0.07244873,-0.07244873,-1.122955,27.95038,-16.98666,-48.45827,218.9963,222.2921,10
2014-12-21 20:31:24.378,89,8.900001,0.1811218,-0.03622437,-1.068619,32.93048,-16.7826,-50.03034,228.9963,232.2921,10
2014-12-21 20:31:24.475,90,9,0.07244873,-0.03622437,-1.050507,34.12573,-17.80292,-49.63733,231.9963,235.2921,10
2014-12-21 20:31:24.576,91,9.1,0.1267853,-0.03622437,-1.068619,33.32892,-18.00698,-50.03034,233.9963,237.2921,10
2014-12-21 20:31:24.679,92,9.2,0.1086731,-0.05433655,-1.068619,33.92657,-18.61918,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:24.778,93,9.3,0.1267853,-0.03622437,-1.068619,33.92651,-18.41512,-50.03034,233.9963,237.2921,10
2014-12-21 20:31:24.876,94,9.400001,0.1267853,-0.03622437,-1.068619,33.92654,-18.41512,-49.63733,233.9963,237.2921,10
2014-12-21 20:31:24.977,95,9.5,0.1267853,-0.03622437,-1.068619,34.32498,-17.80292,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:25.076,96,9.6,0.1267853,-0.03622437,-1.068619,34.72333,-17.80292,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:25.175,97,9.7,0.1267853,-0.03622437,-1.050507,34.32495,-17.80292,-49.63733,233.9963,237.2921,10
2014-12-21 20:31:25.277,98,9.8,0.1267853,-0.03622437,-1.068619,33.92654,-17.80292,-49.63733,233.9963,237.2921,10
2014-12-21 20:31:25.376,99,9.900001,0.1267853,-0.03622437,-1.068619,33.52814,-17.59886,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:25.476,100,10,0.1267853,-0.03622437,-1.068619,34.32495,-18.00698,-50.42336,233.9963,237.2921,10
2014-12-21 20:31:25.575,101,10.1,0.1267853,-0.03622437,-1.050507,33.52814,-18.41512,-49.83383,234.9963,238.2921,10
2014-12-21 20:31:25.677,102,10.2,0.1267853,-0.03622437,-1.068619,34.12573,-17.59886,-50.03034,234.9963,238.2921,10
2014-12-21 20:31:25.776,103,10.3,0.1267853,-0.03622437,-1.086731,34.32495,-18.21105,-50.03034,234.9963,238.2921,10
2014-12-21 20:31:25.877,104,10.4,0.1086731,-0.05433655,-1.068619,34.52417,-18.41512,-49.63733,234.9963,238.2921,10
2014-12-21 20:31:25.978,105,10.5,0.1267853,-0.05433655,-1.068619,34.52417,-18.00698,-50.03034,234.9963,238.2921,10
2014-12-21 20:31:26.077,106,10.6,0.1448975,-0.05433655,-1.068619,34.92258,-18.00698,-49.24431,234.9963,238.2921,10
2014-12-21 20:31:26.176,107,10.7,0.1086731,-0.01811218,-1.068619,33.1297,-19.02731,-49.44082,234.9963,238.2921,10
